"genomeScore","chrom","start","end","label","log2_FC","nrSupportGuides"
-0.0490042760090496,"chr1",1510,1529,"chr",-0.0490042760090496,1
0.0331257104749436,"chr1",1530,1549,"chr",0.0331257104749436,2
0.0763976883658144,"chr1",1550,1569,"chr",0.0763976883658144,3
0.0253335948137327,"chr1",1570,1589,"chr",0.0253335948137327,4
0.0120157009293997,"chr1",1590,1609,"chr",0.0120157009293997,5
-0.0087996213935011,"chr1",1610,1629,"chr",-0.0087996213935011,6
-0.0166510809196727,"chr1",1630,1649,"chr",-0.0166510809196727,7
-0.0017139263900828,"chr1",1650,1669,"chr",-0.0017139263900828,8
0.0240872287345759,"chr1",1670,1689,"chr",0.0240872287345759,9
0.0404827245641124,"chr1",1690,1709,"chr",0.0404827245641124,10
0.0504379116398933,"chr1",1710,1729,"chr",0.0504379116398933,11
0.0572570367982814,"chr1",1730,1749,"chr",0.0572570367982814,12
0.0614019008611944,"chr1",1750,1769,"chr",0.0614019008611944,13
0.04883595604938,"chr1",1770,1789,"chr",0.04883595604938,14
0.0489227540722534,"chr1",1790,1809,"chr",0.0489227540722534,15
0.0539172248145902,"chr1",1810,1829,"chr",0.0539172248145902,16
0.0453653619533813,"chr1",1830,1849,"chr",0.0453653619533813,17
0.0608558751290603,"chr1",1850,1869,"chr",0.0608558751290603,18
0.0590594212495961,"chr1",1870,1889,"chr",0.0590594212495961,19
0.0598046352064499,"chr1",1890,1909,"chr",0.0598046352064499,20
0.0458192149301321,"chr1",1910,1929,"chr",0.0458192149301321,21
0.0402309255234107,"chr1",1930,1949,"chr",0.0402309255234107,22
0.0486265182351649,"chr1",1950,1969,"chr",0.0486265182351649,23
0.0585650681553956,"chr1",1970,1989,"chr",0.0585650681553956,24
0.0538934391094033,"chr1",1990,2009,"chr",0.0538934391094033,25
0.0594709494473495,"chr1",2010,2029,"chr",0.0594709494473495,26
0.0592359293443493,"chr1",2030,2049,"chr",0.0592359293443493,27
0.0526539013666626,"chr1",2050,2069,"chr",0.0526539013666626,28
0.053297109047514,"chr1",2070,2089,"chr",0.053297109047514,29
0.0485219361626471,"chr1",2090,2109,"chr",0.0485219361626471,30
0.0450574007613508,"chr1",2110,2129,"chr",0.0450574007613508,31
0.0431892867325348,"chr1",2130,2149,"chr",0.0431892867325348,32
0.0363997060486442,"chr1",2150,2169,"chr",0.0363997060486442,33
0.0328138781090269,"chr1",2170,2189,"chr",0.0328138781090269,34
0.0388776593877077,"chr1",2190,2209,"chr",0.0388776593877077,35
0.0370403997108883,"chr1",2210,2229,"chr",0.0370403997108883,36
0.0503237096544775,"chr1",2230,2249,"chr",0.0503237096544775,37
0.0510453388094824,"chr1",2250,2269,"chr",0.0510453388094824,38
0.0504873690656527,"chr1",2270,2289,"chr",0.0504873690656527,39
0.0560762318935784,"chr1",2290,2309,"chr",0.0560762318935784,40
0.0545941144886361,"chr1",2310,2329,"chr",0.0545941144886361,41
0.0542801263780388,"chr1",2330,2349,"chr",0.0542801263780388,42
0.0550046832092165,"chr1",2350,2369,"chr",0.0550046832092165,43
0.055872872712147,"chr1",2370,2389,"chr",0.055872872712147,44
0.0524127436911151,"chr1",2390,2409,"chr",0.0524127436911151,45
0.0485418667545366,"chr1",2410,2429,"chr",0.0485418667545366,46
0.0513587130348941,"chr1",2430,2449,"chr",0.0513587130348941,47
0.0487066746326018,"chr1",2450,2469,"chr",0.0487066746326018,48
0.0468796840484529,"chr1",2470,2489,"chr",0.0468796840484529,49
0.0449477555338961,"chr1",2490,2509,"chr",0.0449477555338961,50
0.0464314927725937,"chr1",2510,2529,"chr",0.0464314927725937,51
0.0467937695233236,"chr1",2530,2549,"chr",0.0467937695233236,51
0.0455233545253981,"chr1",2550,2569,"chr",0.0455233545253981,51
0.0420186939111974,"chr1",2570,2589,"chr",0.0420186939111974,51
0.0412057427906343,"chr1",2590,2609,"chr",0.0412057427906343,51
0.0428549751386056,"chr1",2610,2629,"chr",0.0428549751386056,50
0.0402407138155805,"chr1",2630,2649,"chr",0.0402407138155805,50
0.0466336852578045,"chr1",2650,2669,"chr",0.0466336852578045,50
0.0454835308196108,"chr1",2670,2689,"chr",0.0454835308196108,50
0.0350744345572618,"chr1",2690,2709,"chr",0.0350744345572618,50
0.0322569190175862,"chr1",2710,2729,"chr",0.0322569190175862,50
0.0297489162187216,"chr1",2730,2749,"chr",0.0297489162187216,50
0.025407632327567,"chr1",2750,2769,"chr",0.025407632327567,50
0.025503835646452,"chr1",2770,2789,"chr",0.025503835646452,50
0.0271773716409059,"chr1",2790,2809,"chr",0.0271773716409059,50
0.0312091577955085,"chr1",2810,2829,"chr",0.0312091577955085,50
0.0250794122198842,"chr1",2830,2849,"chr",0.0250794122198842,50
0.0290629194754242,"chr1",2850,2869,"chr",0.0290629194754242,50
0.0275795231669931,"chr1",2870,2889,"chr",0.0275795231669931,50
0.0255228934158238,"chr1",2890,2909,"chr",0.0255228934158238,50
0.0245618684933437,"chr1",2910,2929,"chr",0.0245618684933437,50
0.0312609474114869,"chr1",2930,2949,"chr",0.0312609474114869,50
0.0402847346321119,"chr1",2950,2969,"chr",0.0402847346321119,50
0.0319920368281634,"chr1",2970,2989,"chr",0.0319920368281634,50
0.0237542672708639,"chr1",2990,3009,"chr",0.0237542672708639,50
0.0274361752040226,"chr1",3010,3029,"chr",0.0274361752040226,50
0.0220664596184437,"chr1",3030,3049,"chr",0.0220664596184437,50
0.0203242074550379,"chr1",3050,3069,"chr",0.0203242074550379,50
0.0196852345807023,"chr1",3070,3089,"chr",0.0196852345807023,50
0.0186317307127298,"chr1",3090,3109,"chr",0.0186317307127298,49
0.017940936827003,"chr1",3110,3129,"chr",0.017940936827003,49
0.0207038626492757,"chr1",3130,3149,"chr",0.0207038626492757,49
0.0248996354032199,"chr1",3150,3169,"chr",0.0248996354032199,49
0.0266679990152476,"chr1",3170,3189,"chr",0.0266679990152476,49
0.031953104184209,"chr1",3190,3209,"chr",0.031953104184209,49
0.0264487766909422,"chr1",3210,3229,"chr",0.0264487766909422,49
0.0271821062569583,"chr1",3230,3249,"chr",0.0271821062569583,49
0.0146648152723767,"chr1",3250,3269,"chr",0.0146648152723767,49
0.0077430368949628,"chr1",3270,3289,"chr",0.0077430368949628,49
0.0039581513146029,"chr1",3290,3309,"chr",0.0039581513146029,49
-0.000579907732612664,"chr1",3310,3329,"chr",-0.000579907732612664,49
0.00367261681293259,"chr1",3330,3349,"chr",0.00367261681293259,49
0.00263100471378617,"chr1",3350,3369,"chr",0.00263100471378617,49
0.00224319373089487,"chr1",3370,3389,"chr",0.00224319373089487,49
0.000752016671244503,"chr1",3390,3409,"chr",0.000752016671244503,49
-0.0011731282967985,"chr1",3410,3429,"chr",-0.0011731282967985,49
0.00212608800921677,"chr1",3430,3449,"chr",0.00212608800921677,49
-0.00403508404285895,"chr1",3450,3469,"chr",-0.00403508404285895,49
-0.000861258422060738,"chr1",3470,3489,"chr",-0.000861258422060738,49
-0.00321509272406073,"chr1",3490,3509,"chr",-0.00321509272406073,49
0.000497239135658174,"chr1",3510,3529,"chr",0.000497239135658174,49
-0.00120926237818323,"chr1",3530,3549,"chr",-0.00120926237818323,49
0.000446714678718219,"chr1",3550,3569,"chr",0.000446714678718219,49
-0.00322662274615043,"chr1",3570,3589,"chr",-0.00322662274615043,49
0.00035863221154186,"chr1",3590,3609,"chr",0.00035863221154186,49
0.000389465095802185,"chr1",3610,3629,"chr",0.000389465095802185,49
0.00184286816004131,"chr1",3630,3649,"chr",0.00184286816004131,50
0.00465611679185457,"chr1",3650,3669,"chr",0.00465611679185457,50
-0.00236548938948362,"chr1",3670,3689,"chr",-0.00236548938948362,50
-0.00112875634801037,"chr1",3690,3709,"chr",-0.00112875634801037,50
0.00271786244523298,"chr1",3710,3729,"chr",0.00271786244523298,50
0.003180291726831,"chr1",3730,3749,"chr",0.003180291726831,50
0.00232648404770497,"chr1",3750,3769,"chr",0.00232648404770497,50
0.00284558391924846,"chr1",3770,3789,"chr",0.00284558391924846,50
0.00053732164085764,"chr1",3790,3809,"chr",0.00053732164085764,49
0.00406843893468941,"chr1",3810,3829,"chr",0.00406843893468941,49
-0.00125304384799334,"chr1",3830,3849,"chr",-0.00125304384799334,49
0.00336261428123584,"chr1",3850,3869,"chr",0.00336261428123584,49
0.0037602448404841,"chr1",3870,3889,"chr",0.0037602448404841,49
0.000495786490100936,"chr1",3890,3909,"chr",0.000495786490100936,49
0.00471988127122917,"chr1",3910,3929,"chr",0.00471988127122917,49
0.00732398014900337,"chr1",3930,3949,"chr",0.00732398014900337,49
0.00394477278369494,"chr1",3950,3969,"chr",0.00394477278369494,49
-0.00287818224706295,"chr1",3970,3989,"chr",-0.00287818224706295,49
-0.00335442024301834,"chr1",3990,4009,"chr",-0.00335442024301834,49
0.00252176220349502,"chr1",4010,4029,"chr",0.00252176220349502,49
