"genomeScore","chrom","start","end","label","log2_FC","nrSupportGuides"
0.117485204501121,"chr1",2010,2029,"chr",0.117485204501121,1
0,"chr1",2030,2049,"chr",0,0
-0.000905665314549151,"chr1",2050,2069,"chr",-0.000905665314549151,1
0.00937611229127942,"chr1",2070,2089,"chr",0.00937611229127942,1
0.159653666193137,"chr1",2090,2109,"chr",0.159653666193137,1
0.358852842449564,"chr1",2110,2129,"chr",0.358852842449564,1
-0.0548369420720816,"chr1",2130,2149,"chr",-0.0548369420720816,1
0.032235566030382,"chr1",2150,2169,"chr",0.032235566030382,1
-0.110403520396103,"chr1",2170,2189,"chr",-0.110403520396103,1
-0.0476280157996294,"chr1",2190,2209,"chr",-0.0476280157996294,1
-0.147450696795448,"chr1",2210,2229,"chr",-0.147450696795448,1
0.386524316071441,"chr1",2230,2249,"chr",0.386524316071441,1
0.15930345365437,"chr1",2250,2269,"chr",0.15930345365437,1
-0.109769089331536,"chr1",2270,2289,"chr",-0.109769089331536,1
0.231901290998591,"chr1",2290,2309,"chr",0.231901290998591,1
-0.0611305426882332,"chr1",2310,2329,"chr",-0.0611305426882332,1
-0.230532431493572,"chr1",2330,2349,"chr",-0.230532431493572,1
-0.184784794689805,"chr1",2350,2369,"chr",-0.184784794689805,1
-0.177608078748467,"chr1",2370,2389,"chr",-0.177608078748467,1
-0.128256209043836,"chr1",2390,2409,"chr",-0.128256209043836,1
-0.102550837470761,"chr1",2410,2429,"chr",-0.102550837470761,1
0.136622980084072,"chr1",2430,2449,"chr",0.136622980084072,1
0.0311267695338981,"chr1",2450,2469,"chr",0.0311267695338981,1
0.0134752605681226,"chr1",2470,2489,"chr",0.0134752605681226,1
0.101062081451743,"chr1",2490,2509,"chr",0.101062081451743,1
0.118911695899549,"chr1",2510,2529,"chr",0.118911695899549,1
0.53436471704607,"chr1",2530,2549,"chr",0.53436471704607,1
0.172804803293897,"chr1",2550,2569,"chr",0.172804803293897,1
0.479726389731914,"chr1",2570,2589,"chr",0.479726389731914,1
